Date,AAPL,ABT,ACN,ADP,AFL,ALL,AME,AMGN,APD,AXP,BA,BAC,BAX,BDX,BEN,BLK,BSX,C,CAT,CB,CL,CMCSA,COST,CPB,CSCO,CVX,DHR,DOV,ECL,EL,EMN,EMR,ETN,EW,F,FIS,GE,GIS,GS,HD,HOLX,HON,HSY,IBM,IDXX,IFF,INTC,ITW,JNJ,JPM,KO,LIN,LOW,MCD,MDLZ,MET,MKC,MMM,MRK,MS,MSFT,NEE,NTRS,NUE,PAYX,PEP,PFE,PG,PGR,PH,PKG,PPG,PRU,QCOM,RMD,ROK,SBUX,SHW,STT,SYK,SYY,T,TGT,TMO,TROW,TRV,TXN,UNH,UPS,USB,VZ,WFC,WMT,WY,XOM,ZBH
2013-10-31,-0.2683120196803098,0.0285626678094284,0.07521674995421268,0.26742375375638305,0.3292166900011506,0.30374536217972903,0.3056992618997556,0.35248656071830653,0.3273285199485969,0.345548183214881,0.7261192461281325,0.5681126546721842,0.12028284538323808,0.3015571837459794,0.25093712198728824,0.5599772412843103,1.0452962089284523,0.4839380309876593,-0.006031292903869945,0.2655575140666395,0.13173163269041743,0.2914276395633084,0.24473260092770643,0.20566632880212588,0.2638234720124779,0.07692325284747947,0.2589993661205492,0.539505395476324,0.5412866856508709,0.1588586317208478,0.3898987431994956,0.37967582534543554,0.4978657322216413,-0.3514948731280112,0.7549108747555133,0.5190882755015587,0.08710150535403915,0.24006915528608186,0.41140096118786595,0.2820191680922708,0.021266089009794875,0.4220368637918279,0.33236339001462656,-0.0909291079260598,0.0030196583428832025,0.4076542391857625,0.05281100540345385,0.3128837046055337,0.2986218013109676,0.31279671591370484,0.027229977339686684,0.18154843034634816,0.6022446186002464,0.08360182772841362,0.1658696605619634,0.4159813247398665,0.06387599759047013,0.32337802418331885,0.09572311718381177,0.6249128102269659,0.1528422046137694,0.18035411004870405,0.19857595276267737,0.32320865746525107,0.26892399939007294,0.15633407789653808,0.19620358891973022,0.12417482645398481,0.3911222266403773,0.32559578716966153,0.6198642739820646,0.4795739150163516,0.5047593647005404,0.09767278165839732,0.32733741407658323,0.5723874394401578,0.5394194864087511,0.23713637883236438,0.5945576030823625,0.23498294780815465,0.052726725667242125,-0.042811441746901435,0.03145215680074043,0.5784383537853937,0.1781247414960625,0.27230850541956086,0.5043653142818691,0.31321992872460536,0.3150979189847194,0.09299810044136136,0.06922663176121757,0.2308955614850745,0.026509925766825093,0.1246784253132247,-0.03399706240447953,0.22751600810858807
2013-11-30,-0.10106534360868902,0.18200203552264593,0.1166637173454732,0.33360638460948877,0.34014933137249503,0.3558170725604639,0.35323661028397746,0.36778343947100556,0.4482564908735893,0.4799187673018521,0.8942324935767552,0.5039707262994642,0.0810229894430281,0.42011437245116445,0.30437639865669186,0.6299739407167069,1.274319043587092,0.30608408440185175,0.008867393121431366,0.24092401388602758,0.2616533685880571,0.29151245287332594,0.29773338081480416,0.24395552192510972,0.35512628084413156,0.12423015772260415,0.3958707846689957,0.6074110482021791,0.540426179969957,0.17547702503371476,0.3528594180039808,0.4233633365792224,0.5334274002551975,-0.24922266705055274,0.5738922818311734,0.5146011261654255,0.2826804291046541,0.2969286223575933,0.33291577006211104,0.2948371410656243,0.0851114980280403,0.4490905022129894,0.47179883347964036,-0.061805643231177654,0.12120586311850645,0.3033840483971795,0.17753380710032585,0.3151292955798426,0.3498889678000727,0.271277357089712,0.094705486781552,0.19888843520695154,0.5627860704873482,0.14908791635085827,0.2964428636580063,0.38542853205995864,0.14517212900272147,0.47149269076960265,0.025673289153621548,0.6664276300517951,0.2790610772425308,0.25275089786631355,0.20763744632147185,0.33232115267536866,0.35259673755026166,0.2501231540493942,0.27678175544729355,0.20252695950324262,0.23393753175962506,0.5121519444549834,0.818730411283261,0.5860904175425581,0.5006357769765684,0.20767694375181112,0.31745079017195876,0.5889106513786133,0.7908925890067016,0.33333774876665534,0.5998130618994053,0.4280560388963708,0.07677932229880935,0.11931331809672363,0.03992261102586547,0.6137062283973198,0.23700412237910506,0.24633849866341895,0.542006079193619,0.23859685736560143,0.3815484772286486,0.1529429971145122,0.1816809004592983,0.3034149932376373,0.047909576649917796,0.1361794699932608,0.00928710426228907,0.37658757237191365
2013-12-31,-0.026040221398156427,0.2445389272687395,0.16814201377208948,0.4486209338926701,0.28388416004177763,0.36842329741507474,0.32616167315062095,0.3084977562504452,0.3515544555115315,0.554230234871466,0.8433299569734742,0.6098618204880604,0.061661939995930615,0.44791117956172855,0.2985517153443724,0.5758174286534865,1.090252708202684,0.5321069303137791,0.018709393212363423,0.3265768594361762,0.24085370487114344,0.36510701142732005,0.3061236711693449,0.0861672933589328,0.14913293707238284,0.19660346324216404,0.3882312573407707,0.45264156274922107,0.5038432340772261,0.3009642506591155,0.28764464574791315,0.3703778725092217,0.4295146447482998,-0.24478505465223022,0.5313391027569307,0.43368196013947924,0.30386303223163336,0.2683872929362443,0.4531512281216359,0.259329983214885,0.17348005656068488,0.47393592575868126,0.34934368458754284,-0.03631992949181617,0.11436827112224823,0.3844883822015528,0.26679211576024753,0.32313790135671794,0.3987512106160229,0.43199302821237096,0.09031641845438965,0.20246798548164313,0.3373516775739569,0.1552519296906183,0.3247514226870176,0.6089266775253972,0.09065093043124417,0.5009821054792885,0.16752538482097168,0.8703792333931901,0.47572393206515917,0.27343526276435526,0.25686250213758477,0.2805435377921184,0.3941540767945233,0.2382766543729109,0.3105211899772298,0.24360506932110315,0.3308803563689251,0.46001876919511053,0.7315056553052552,0.5042261172423266,0.7447254203845965,0.18368130531342652,0.2086597732618003,0.4644069159322908,0.5912943923024836,0.21366670357845607,0.6626551514931756,0.3974382947673032,0.0992114590072608,0.10337542406026068,0.03689384470991519,0.5991591193936439,0.289918326384067,0.31268143060934817,0.5015765110880894,0.39146590213413646,0.4396638274363236,0.2459853782837047,0.1745420172338359,0.3725756998448626,0.15214743148765764,0.12364148243621109,0.08953680935340214,0.40021469678915556
2014-01-31,0.08069534275154244,0.23956574468431424,0.2662380043132846,0.45583299070107697,0.28904029940053233,0.3858443926051145,0.4095182365177039,0.3479659911827442,0.36857070548267723,0.5983582231790565,0.8472284423701264,0.3451047733077435,0.07281724979335924,0.44271485456389215,0.38892105470153515,0.5701715224817063,1.0977313119987127,0.31835791240802935,0.03420387251511636,0.31867487348695667,0.2761156004363847,0.4155869562480887,0.21833757320511094,0.2581219842698317,0.16726670451487236,0.19308604814187214,0.3831105201977174,0.49563014799030825,0.46595934418717344,0.2720530206887135,0.2062409081686487,0.36162963046629026,0.44175273125776693,-0.2707108466756256,0.223165514429714,0.5730141149693739,0.3785937209969177,0.2730110864637294,0.4079359330664134,0.3589634673302351,0.11693599928701137,0.4702596498143661,0.3737650684016962,-0.001776026297623412,0.14622844017856074,0.3160833641498766,0.30919978528143033,0.4138549344630045,0.3462444574496897,0.36733358178653774,0.17232989775876195,0.2125728446824684,0.4180516230140896,0.1359482876690914,0.417214650578845,0.6748756721338589,0.10705743623782316,0.544491624681928,0.26826726402247303,0.6534407234214554,0.44297996413543017,0.27999824803368556,0.2611312145080693,0.27539061101657913,0.48919856406521767,0.2464806014381431,0.26206184421930523,0.23646303643787125,0.308668356855027,0.5393026926669875,0.693533911312902,0.4231064076196789,0.7716086658861265,0.22360585435153668,0.15235790997763243,0.4372987663953958,0.48106923368923327,0.20650042002547697,0.5860642943817027,0.3929417552008152,0.18897718216315074,0.1155361151919565,0.0948680219899043,0.7578433981312804,0.31270776016618296,0.29086272586185613,0.462866055872194,0.4104314747427087,0.4652058180826033,0.2958511018724621,0.18602954450848408,0.36714822044672624,0.18163801759714393,0.1663401115453531,0.2011842081242059,0.41196807747045194
2014-02-28,0.12664552185127786,0.1012933648857397,0.13796557391648023,0.32522121799655146,0.21283604762681763,0.190437180811575,0.21219814367862844,0.41768062204628587,0.23706717596369042,0.46256548137203746,0.7294381791483839,0.48411702160594206,0.03521094578441475,0.31349638108962363,0.1491006400451873,0.3042183146045647,0.811244995044915,0.1259210931805843,-0.01956487816504271,0.12461519175050007,0.16613636095658757,0.4550953889129308,0.10959159720132994,0.1468710089399745,0.09752730091402029,0.0013316937724037192,0.24314433718655204,0.2737522595858828,0.4037570285858647,0.14053841171771642,0.11451410129476836,0.18349651888036123,0.3170283969683023,-0.2758812033743593,0.18667492214650006,0.3936091279960032,0.16440233815162375,0.18004658991965528,0.12459838027527081,0.17226229570168683,-0.10402682577026412,0.36539301953312964,0.2766213709155543,-0.11307214145847555,0.20008405876420787,0.25351637536423044,0.2128833823486629,0.283606734555643,0.23318408670720103,0.20925505897750152,0.04475491755953853,0.15336091642879834,0.23140941469938414,0.020552947206933014,0.20449266680908007,0.34406673248956143,0.05042999688663197,0.30357660153770727,0.27056922713664266,0.3040824055876541,0.4202180186339666,0.3197772757239845,0.19563812629514832,0.08365386602376446,0.31385844007565544,0.13443161560224226,0.14159296229429508,0.05058356502167949,0.09954261319939417,0.24116183514029066,0.7306599663113238,0.34332051425154675,0.49374666240479614,0.14604134873242303,0.013079197776435514,0.3154704485286739,0.28409284809239854,0.14309288834779932,0.2222488053309284,0.258755903092013,0.14119985011484348,0.02495605810836299,-0.039980848414134074,0.6070315641251458,0.1209146023183012,0.060768383943860416,0.31989007103596845,0.33007791289847477,0.2347477765918513,0.22970056843107356,0.14906194475149914,0.3303644883072694,0.09384695429550938,0.019608261611449462,0.052303396020781046,0.27224690527548634
2014-03-31,0.22234878614929854,0.19820307928060532,0.14795691538300915,0.3002403745384006,0.3135169939435436,0.20309003070664677,0.27967261319592973,0.3793003620368014,0.44546002029680887,0.4858668045257408,0.7085057305761067,0.47503640132132197,0.05713960681860697,0.3358503144654088,0.1400982843527998,0.30403560795708584,0.7726658481929842,0.1596334228786147,0.07836163961821696,0.1724622129430069,0.12278139670531285,0.3219743735459819,0.16543465883929498,0.07500253273641078,0.07683486583695776,0.01796670927131938,0.24358380276579017,0.30234447383222585,0.42286379840982624,0.08576636496689294,0.2753501840687471,0.18213100700500218,0.23716668742918512,-0.18817640069263852,0.2536996748230196,0.5066487657620569,0.13300302150023757,0.11486964078261108,0.1260692709775122,0.22241529401000593,-0.0018331351392364414,0.37451087563883667,0.2947378596545276,-0.05889289181592672,0.36669559023162557,0.30894481123113815,0.23165672742897847,0.3717215851325426,0.24611969662275524,0.1937034384630727,0.014917627848598292,0.17702872791916469,0.3322971023382242,0.025074588058101366,0.2579770067943361,0.4643684368420291,0.007280667525789708,0.3251536497486207,0.3836317705065959,0.3761785678493714,0.41865714852163016,0.31369258536026723,0.1885219597806247,0.1500087468793807,0.2937461862966966,0.07905934442017348,0.21186425199266568,0.06411519294554524,0.0697364549502375,0.2982647990801548,0.7961779401706446,0.4903261457869361,0.5577964517831049,0.16929286154023426,0.00829585983114578,0.3890280895647067,0.3109031312191459,0.2542962699485276,0.17896651553686893,0.27651775676397383,0.15756942216615655,-0.04843567563127438,0.018990534199466502,0.6991308067674951,0.1635116582567946,0.06751158463734286,0.344704533484822,0.46872249420489953,0.19083827982247215,0.24036577999478514,0.06708436930056672,0.36146929242893977,0.0813096267641149,0.032914786949884034,0.10514900151348905,0.2643847889917068
2014-04-30,0.24318891721818559,0.10970279092939217,0.07469317573181944,0.21770128918277343,0.24077933823351927,0.17655351680419562,0.1935972796917127,0.2250764221815713,0.40336937206104184,0.35016307939073754,0.4896741047197424,0.4159580380902066,0.04227055549748959,0.24914070750234463,0.08678316093517502,0.2547032222668677,0.7311140277616917,0.07682987103692218,0.1736637153157854,0.13990306580622236,0.12387912286550673,0.21854542914492603,0.06372819319514411,0.010825493590546742,0.10534153316429551,0.034813675841110836,0.20969878672725484,0.3755410138706703,0.3607882145698873,0.0560061767163309,0.2549662840761091,0.22800380011326893,0.2584249031683221,-0.09724922519761814,0.2186208591056653,0.37427952605735504,0.15666788884792138,0.08309810893099212,0.12814124483218037,0.15786113141681923,-0.048672582429319045,0.255994081702277,0.21621795127953702,-0.07888397075510112,0.31399504630239017,0.2705497339897329,0.22745204175209954,0.36335236991926934,0.24043583525358714,0.31466177646428606,-0.01587864577730269,0.1980284488897559,0.31010307648467683,0.01595056553785823,0.14770597927027795,0.4223778372882423,-0.004634321545922915,0.3053079135501944,0.3300318240506055,0.4288271900263887,0.47492517249086297,0.2716936512784496,0.22751230226285557,0.12850320058732123,0.24636545930792697,0.0854009271321976,0.14965508265311622,0.0779070541653204,0.01984507684097281,0.33004288804864346,0.6118007863093893,0.46531398849400496,0.46869655738123783,0.2021235144980822,-0.01764727730619564,0.4734421227414254,0.30562249248482876,0.18002882526132713,0.19513144212529232,0.26871833095138786,0.06173211834923387,0.02292194501896838,-0.09316012388869688,0.5815931698568348,0.12270668494697401,0.035323819379220245,0.36876094049446806,0.4556237462989896,0.16504476826088532,0.2935642636053468,0.009989858995898437,0.38351561229257225,0.046472758445009754,-0.03717964728453316,0.11436690296866625,0.26947131637876676
2014-05-31,0.3663864878322076,0.07024123206474564,0.010075583618673667,0.18658395905298963,0.17960508716335544,0.1796805804409467,0.30166319576246803,0.09185168196501858,0.3879998245243401,0.29240107647473135,0.43842022253233126,0.23320995718553306,0.0719571713997198,0.22268340114737994,0.023935755649485912,0.1575709055056329,0.6835781097486908,0.02762990565023471,0.2780208515420153,0.17517143085187725,0.15206845647616074,0.27523125824017414,0.07825283306156283,0.008395951718435324,0.13879376735277327,0.06377789406293344,0.2070697017111227,0.5359763228172636,0.24938966178077449,0.057948243388498355,0.330245871967803,0.26150021696641357,0.21370948321226657,0.2771593321953827,0.21951095389601938,0.29437846332528883,0.24607816983774344,0.0850247728013116,0.1085294214674919,0.1067968883052508,0.030444431436364994,0.28884884501275954,0.10066020505563733,-0.00989238324158448,0.4374716207077174,0.2995851281211792,0.15747706248661997,0.348617166487579,0.22354948772593453,0.17395500043869117,-0.008019101336645296,0.16535065568287033,0.21356107426955995,0.025466609647949445,0.15299364239057933,0.37517073043544524,0.010421121891119212,0.35875993758750635,0.29023372191729924,0.40826617715706237,0.2565023058811011,0.25752921005231655,0.14148010401342237,0.22254275787433575,0.17789760793479226,0.07098005990381973,0.11150139139394621,0.10886239969888578,0.02030107867739761,0.4576137596879153,0.4398194012791883,0.3349630936082515,0.36668591410267193,0.30384815362277173,0.057897474625434375,0.43602329298815,0.17617534504381327,0.10335203670398574,0.12114805435305742,0.20451008685917849,0.08011672630471334,0.021440471097465608,-0.10225028439440653,0.42163996208362975,0.1563102174288573,0.08625245536269288,0.29087023231083275,0.27177079879606425,0.17926796952958224,0.2548267762526857,-0.09487790642788874,0.344742938390761,0.050799496353040485,0.0071452905375455344,0.18303232458847707,0.2783653643538122
2014-06-30,0.4416143161092605,0.11286265423792963,0.01719442946116967,0.18840960477082436,0.12537607481023616,0.2319233256669524,0.23644311091739656,0.1760184213930338,0.30512416887625227,0.22214908805024614,0.3926407155798046,0.11133364395643786,0.08864738152205831,0.21742837378349789,0.0788295233198324,0.11923233317396975,0.3885281646661183,-0.08427579109343208,0.22325704409849356,0.1839628978062593,0.20865257553357264,0.3222492914130344,0.06987359426925943,0.1030467473278407,0.05224649199643605,0.03485160710837909,0.2717746869062374,0.36605605343527303,0.30603160638647897,0.1429922593711701,0.2516667381415001,0.19198906009296746,0.14419212821343308,0.22178747722611103,0.07752445964792631,0.22855307949736337,0.18661170688212958,0.20386024542489256,-0.0007816653665907447,0.04142777910829887,0.17783135103892134,0.21099458404827587,0.11412052824858065,-0.09437396936701048,0.5584666657288793,0.25879320441324616,0.16773701262310903,0.2607325150855031,0.24021560419419918,0.04623792166255902,0.05311472307000731,0.18012661067340807,0.13543776544733732,0.0853920331445388,0.29801333079145587,0.18021212018948396,0.0686587331691424,0.3229146746033438,0.28299997763432305,0.20164104840573538,0.20767746470079573,0.3284059975886744,0.06108074170511357,0.1721671333825654,0.14255358965297527,0.12458655558769083,0.12465952918970591,0.08536321410515679,0.044855418379150525,0.2760778543281641,0.45057015027793,0.33068836635358556,0.2199180766266131,0.2932042221082716,0.06448146173185676,0.4037904806570505,0.17573749067551647,0.09739037060449696,0.0014274709904844585,0.2929574598990059,0.14762667957431708,0.08650037929742793,-0.16037915154308113,0.33211435365724595,0.0962987860856066,0.1432926015200393,0.3454729981640363,0.2913816347366127,0.24231222368965843,0.23230285944530538,0.07607045458080686,0.28755432194179,0.05118965730645009,0.0856275190300746,0.1421709480770197,0.3419134509904549
2014-07-31,0.6802544722611956,0.19599860797431656,0.15197697208407668,0.17963382395490712,0.09628749247808721,0.2447463145578932,0.24260556957623614,0.22289703820057172,0.44057666156814124,0.28326409170420286,0.2663234527699887,0.1982745659824754,0.07396906153771554,0.22046958317179,0.28647367011574,0.27517425745154167,0.3775620094030019,-0.017341626189010473,0.352493094140381,0.18649470701272963,0.21633165849508051,0.31374068391627596,0.05291502881430232,0.05221806924738104,0.052477229742877496,0.14125325222778295,0.24786546227043038,0.4359567311665651,0.32026012000376314,0.14164164974973104,0.2684676703558546,0.24884377122980728,0.20293479526109115,0.2773810331716031,0.14529726103402663,0.30097194532700455,0.1708522235326424,0.11707476096909497,0.12188799261436079,0.0679927919222485,0.31347157427818706,0.19499128262176746,0.11234222592294962,-0.030763479880571043,0.4892407591523811,0.41159548866497975,0.3234820193902497,0.2920238369877677,0.25382001816914657,0.1218240191695239,0.08783646633942332,0.17660510143782382,0.1916242909405781,0.0515479848195286,0.3398911801857216,0.24389330350461935,0.038770220087723795,0.3405025390188732,0.287579119850607,0.3346309289603093,0.2429168383134248,0.2977016869959377,0.13294395635204315,0.17030337911435622,0.17783818571680632,0.12378830908978555,0.09518575095170978,0.052652892574409416,0.06154624830242761,0.3397250661988571,0.4968238574181125,0.4552661643081939,0.24478799406813168,0.3225291184432202,0.14506795829548902,0.5362662365871671,0.19725692380453363,0.1846917693039265,0.04776495592248642,0.3237830978334264,0.13311199866443824,0.07058561512236539,-0.13480887772080374,0.40209557733046375,0.17731662343705556,0.20524907285397953,0.41030097516051356,0.2684298330670021,0.2194887577874478,0.22623230532973126,0.014945904437716484,0.3094371979969266,0.03274207439266319,0.19670346911746206,0.1453947713240833,0.3984588200133179
2014-08-31,0.5146269405288806,0.17436901643458746,0.10143090558773848,0.15563236141339143,-0.008639472589723751,0.16951289985035722,0.05775390307788175,0.1990473244069615,0.24566304545981898,0.205958759919604,0.16879155975407611,0.04722604968440214,0.052204873528201245,0.14267863197769048,0.11717479982574308,0.10756735927033523,0.17032963769982867,-0.06100133670926322,0.2467672217984782,0.1224976780616962,0.08164721488047078,0.2121413115428632,0.015050144134284515,-0.08545614617549557,0.016979729654018394,0.06204328275763449,0.10074048940064384,0.22784694833689123,0.18986701992250632,0.13140706889469222,-0.0041947856707411635,0.06453321748846319,0.017530827157360207,0.2643598062264163,0.03755023796325796,0.33048605463647607,0.06625260500303964,-0.004967255710059626,0.06802680357905899,0.04548924807439714,0.14845809773657392,0.1288046260258553,-0.052321800028074184,0.004194722373408011,0.27033376947300036,0.2735283808570803,0.5068978988659116,0.16701919270506127,0.1015144087230686,0.06324639296727264,0.009751478562386007,0.08765720019716072,0.09088483190933205,-0.003701442782257147,0.17080313672363823,0.11293056730066664,-0.061898202538335556,0.22778683385290788,0.21778003557261694,0.20010900430928835,0.3955216603513343,0.11850543064382468,0.16732720344354912,0.10508935649175588,0.07608442899806,0.08497557345657425,0.015493526118762313,-0.006557106514160194,-0.041079629152969255,0.1314046096603323,0.2608426357324085,0.25350268807633425,0.12781491825818647,0.16485478481832327,0.10828654314500397,0.1765468904811034,0.10445318539050108,0.19727236271052262,0.0270571024195152,0.14961708537434548,0.06846115363036787,0.0818287000329243,-0.14016694963768106,0.3410031278078949,0.05380217150481292,0.0976120434775225,0.21301117736527497,0.13034424599720706,0.1490709846792444,0.1524185827799842,0.06469087696172049,0.2030738799268077,-0.032562849460351706,0.13628094817795855,0.08477799526284402,0.20958571559617778
2014-09-30,0.5058812003688249,0.2943206446047786,0.15047576771533366,0.2019798687993628,0.08506853010998405,0.30798212746849885,0.2401158486907793,0.30464306639574734,0.3375864941825275,0.2589420203662869,0.24593360167349365,0.1424696518182662,0.10913564737348036,0.22681109698437818,0.2347820938611873,0.30030315187591294,0.19848775015247044,0.06956779424432291,0.3557764521382387,0.24210914469007516,0.1444811963001289,0.32217110009662986,0.09464777922567924,0.06819610750425498,0.10583270510321441,0.1122614107305957,0.17312093349865276,0.2668981682423235,0.2697141546208581,0.1883790329367201,0.10321190679369252,0.08877717139541974,0.1318978974472087,0.41034387887408874,0.10655746465720006,0.29959777841695634,0.15998788550273035,0.11667070131026569,0.19293315160804014,0.282759170705533,0.16541708816330192,0.2204260546204957,0.014784981286004584,0.07906292944663806,0.32136006847101073,0.30817214112631297,0.6436527606110438,0.2597273402402476,0.23429698789122932,0.20885921987479117,0.12556020769879805,0.14294743427745238,0.1647257934484776,0.026938883682815495,0.19934175170558577,0.2156260377570416,0.05204076496014376,0.29798148823231285,0.3141161454728636,0.34488122533170196,0.39919796305163846,0.2632261292546647,0.2912062615323341,0.22920562276821577,0.1143512187449165,0.19347085810870723,0.07750888643059639,0.10087596493330486,0.06193601669178883,0.17441278821465023,0.3140392663407925,0.33556454698131954,0.2278023183243698,0.171557348530601,0.1465429893368877,0.22380372866141118,0.1189575028243528,0.2789440518676549,0.09667658352988351,0.26471381392790816,0.22059736459561785,0.10791312167432165,-0.021913712933782636,0.36082017654440524,0.17904349750398763,0.21375369813790557,0.2960477135186428,0.22756610885271122,0.1681498394777976,0.1974556487026986,0.09864830388134971,0.2876309957002019,0.06069161290271041,0.2781096950570785,0.17299040287904122,0.2670286882169073
2014-10-31,0.5126769536354012,0.27977792583637573,0.13238025194293357,0.175870801707513,-0.037836998936526145,0.2375115954215703,0.09733295229349381,0.279744796367168,0.2518748287992254,0.17185553353657346,0.1069756490409508,0.24165390848732926,0.12414411965590544,0.15978969439034807,0.0896859474297651,0.24244943252879136,0.005962576649340745,0.06910653319632742,0.21828253627170158,0.14952042854858805,0.12339268607511822,0.21193795199791388,0.1005167395429778,0.0801737745533766,0.11653824464574969,0.016192683784062245,0.10071727226783667,0.0965577565174014,0.17455111974492077,0.0806770065399427,0.05603340537838353,-0.006939561726103993,-0.05490941657249282,0.4670400939326096,-0.09785762321273606,0.2335478302614309,0.10881993955299496,0.08621110699406631,0.175652498224802,0.23578635889300004,0.17820825051606914,0.14351766639021313,0.052998418663646074,0.04846360062615518,0.1824385351409601,0.1852879901536073,0.5717300068945639,0.13003656397011398,0.2642316473337256,0.19743401579257136,0.16004964569927993,0.09438175320674125,0.1296874922892528,0.018907059390699255,0.1085537606898681,0.1736636247613279,0.055970093462460735,0.21471812842179516,0.28506783968736427,0.29523888963064726,0.4329882696388361,0.20759286757520434,0.2769292947984576,0.13913774980350313,0.1255431518351251,0.2046891133238422,0.06448575668818735,0.1429721371954733,-0.012141126364520916,0.06705816974709089,0.14433257526189025,0.19349853743434586,0.15585918042708613,0.1332996623055165,-0.04764466036854553,0.0484670672152574,-0.005772050551008601,0.21516910972405645,0.1374435563498182,0.21303646468532333,0.2317775611094275,0.11711696154409479,0.00989582810095091,0.3274688877968872,0.11303725142472087,0.1343102236518563,0.2163190528654697,0.22428688290051246,0.10491758570372234,0.16965910269455464,0.11916906186498633,0.2908534495348176,0.06008354785747083,0.14706034504779164,0.12362652073992275,0.23492030128165498
2014-11-30,0.4789830150739842,0.21931748102506243,0.1321017529044688,0.2717957034716958,-0.05878843763212194,0.24582481278267587,0.09660072702416134,0.42394706282152494,0.26597080935642303,0.11160779524580589,-0.022624562997224595,0.23445763109596074,0.09561082793800679,0.24777896360086582,0.04144654118004243,0.16129695858076132,0.13601370484700714,0.09826171166536746,0.24892135260344928,0.17447901793245735,0.055590293747976416,0.18233210548377277,0.14312015601889505,0.06750884679346414,0.11916765080038783,0.034672644221726,0.1199945744748625,0.061253196061469506,0.06001929254028626,0.07108710556351383,0.04268449511163652,-0.01791068947039076,-0.010767442562132024,0.854885788172121,-0.14991859838805743,0.2187198973430069,0.02089327640008909,0.06352179370096733,0.19672407121745672,0.27924025086916604,0.17050281716458615,0.13013843684021142,-0.013580368522827624,-0.06174203744500051,0.313461870640384,0.22052220196763206,0.4379248668917035,0.17980396050654468,0.19662884136153402,0.2049495923061293,0.09019998645347482,0.03027797352343109,0.16853346271010694,0.0040649445796800965,0.0649913362310115,0.17600699054038937,0.04468870055623575,0.25091099032335573,0.3262159481853315,0.22980528703904413,0.363931309709034,0.2193260503466663,0.1994612737324024,0.07425585829580439,0.14942153514860101,0.17661465429035994,0.009309749151187763,0.11487242836091838,0.082086243089454,0.10606985151426751,0.18473639603694592,0.13062367309537404,0.11498829287563583,0.1528271201366176,0.030446525652456424,0.03834366162510672,-0.054569683139158,0.23438727169991957,0.0941415759274511,0.2032652816643996,0.22978850087255664,0.031524894837065665,-0.01641273980002167,0.20858079355970394,0.08292106686932299,0.1955655351644756,0.2120260589653642,0.41481909080944424,0.09686341918529018,0.1663204690494806,0.039319956784943155,0.27881443433076813,0.01887627599845354,0.14894039321305286,0.10925169968380932,0.28296084725954707
2014-12-31,0.528638284071677,0.1915855078596327,0.1430702052907742,0.24877229333219253,-0.07748656574136747,0.2794382684465093,0.041315880642674996,0.477123957515901,0.3544170948273586,0.08888599971268096,0.024182211313216184,0.08247666000086395,0.09730587147873493,0.31718435935710887,0.035441991985003085,0.20800847311270743,0.11139896117030146,0.020664743486385362,0.2207860595011315,0.14089338889055836,0.08033816346479572,0.1629713342209851,0.14602717221446682,0.20283731105226077,0.34208316996147525,-0.07912263180365675,0.12184201330075917,0.04118972169874846,0.026955474191538764,0.0005154568142464733,0.09476208260435293,-0.02217284635296002,-0.040353438317647705,0.9789408111875122,-0.04930671887087146,0.2285248471388801,0.027352874810306016,0.0794774288648461,0.12990844960164916,0.2589680258294984,0.1969629284336194,0.14173267067993467,0.05691815501837194,-0.07553714697693636,0.43385177469847935,0.16504049302087576,0.6120391503965874,0.2178690989968366,0.17527174819687508,0.07959663493386726,0.1488840069429851,0.03693467203097667,0.36714256049849103,0.02853923923543844,0.18823230568901161,0.09378758940368925,0.10040334813537344,0.22816667240401478,0.2510136108727985,0.1362570173369253,0.28820285697262205,0.2716400713924949,0.17194836701739424,0.08053018946449697,0.12217166810599855,0.21933186100986335,0.01626778891669911,0.10764403726828986,0.03777090799960248,0.11397937266238478,0.24122445284705596,0.20476323711457955,-0.0176885938694874,0.012026473104518987,0.11336309356804053,0.03756583526540758,0.011927825596498742,0.3518754768623962,0.07363755128482752,0.26761245876407913,0.2353938358375982,0.07696601617154153,0.19466342183424334,0.28860008600426346,0.059385557775206044,0.1782384696572139,0.3000915321535056,0.34606808252440135,0.10280787887517207,0.15273709036512262,0.06511910164760826,0.27204913272652353,0.10793371797292295,0.20967395042121684,-0.003988385040576858,0.23925053472992852
